protein1 protein2 combined_score
362663.ECP_3046 362663.ECP_3418 541
362663.ECP_3046 362663.ECP_3417 541
362663.ECP_3046 362663.ECP_3041 541
362663.ECP_3046 362663.ECP_3412 552
362663.ECP_3046 362663.ECP_3422 512
362663.ECP_3046 362663.ECP_3045 787
362663.ECP_3046 362663.ECP_3043 639
362663.ECP_3046 362663.ECP_3048 384
362663.ECP_3046 362663.ECP_3416 639
362663.ECP_3047 362663.ECP_3414 636
362663.ECP_3047 362663.ECP_0106 571
362663.ECP_3047 362663.ECP_3044 758
362663.ECP_3047 362663.ECP_3046 586
362663.ECP_3047 362663.ECP_0129 177
362663.ECP_3047 362663.ECP_3415 758
362663.ECP_3047 362663.ECP_3037 676
362663.ECP_3047 362663.ECP_3421 515
362663.ECP_3047 362663.ECP_3413 586
362663.ECP_3047 362663.ECP_0107 636
362663.ECP_3047 362663.ECP_3038 774
362663.ECP_3047 362663.ECP_3045 636
362663.ECP_3047 362663.ECP_3422 566
362663.ECP_3048 362663.ECP_3413 384
362663.ECP_3048 362663.ECP_3046 384
362663.ECP_3050 362663.ECP_3890 188
362663.ECP_3050 362663.ECP_0751 188
362663.ECP_3050 362663.ECP_4581 199
362663.ECP_3050 362663.ECP_0962 173
362663.ECP_3053 362663.ECP_4364 650
362663.ECP_3053 362663.ECP_0784 229
362663.ECP_3053 362663.ECP_0408 271
362663.ECP_3053 362663.ECP_2923 650
362663.ECP_3053 362663.ECP_1622 650
362663.ECP_3053 362663.ECP_3319 224
362663.ECP_3053 362663.ECP_0731 271
362663.ECP_3053 362663.ECP_0578 161
362663.ECP_3053 362663.ECP_1329 229
362663.ECP_3053 362663.ECP_4278 161
362663.ECP_3053 362663.ECP_1555 650
362663.ECP_3053 362663.ECP_1556 650
362663.ECP_3053 362663.ECP_0075 241
362663.ECP_3053 362663.ECP_0579 161
362663.ECP_3053 362663.ECP_0740 161
362663.ECP_3053 362663.ECP_0397 161
362663.ECP_3053 362663.ECP_4036 161
362663.ECP_3053 362663.ECP_4035 161
362663.ECP_3053 362663.ECP_4507 284
362663.ECP_3054 362663.ECP_0615 286
362663.ECP_3054 362663.ECP_1491 286
362663.ECP_3054 362663.ECP_0314 286
362663.ECP_3054 362663.ECP_3597 286
362663.ECP_3054 362663.ECP_1239 286
362663.ECP_3054 362663.ECP_1994 286
362663.ECP_3054 362663.ECP_1947 286
362663.ECP_3054 362663.ECP_0302 286
362663.ECP_3054 362663.ECP_2195 286
362663.ECP_3055 362663.ECP_2249 152
362663.ECP_3055 362663.ECP_3334 177
362663.ECP_3055 362663.ECP_4519 235
362663.ECP_3055 362663.ECP_3890 153
362663.ECP_3055 362663.ECP_2636 197
362663.ECP_3055 362663.ECP_0401 235
362663.ECP_3055 362663.ECP_1480 235
362663.ECP_3055 362663.ECP_0375 270
362663.ECP_3055 362663.ECP_0751 153
362663.ECP_3055 362663.ECP_3626 284
362663.ECP_3055 362663.ECP_1441 197
362663.ECP_3055 362663.ECP_0975 173
362663.ECP_3055 362663.ECP_0376 177
362663.ECP_3056 362663.ECP_1943 279
362663.ECP_3056 362663.ECP_1979 212
362663.ECP_3057 362663.ECP_1943 279
362663.ECP_3057 362663.ECP_1979 212
362663.ECP_3058 362663.ECP_4184 199
362663.ECP_3058 362663.ECP_0164 199
362663.ECP_3058 362663.ECP_0670 199
362663.ECP_3058 362663.ECP_2575 199
362663.ECP_3058 362663.ECP_2661 199
362663.ECP_3058 362663.ECP_3371 199
362663.ECP_3058 362663.ECP_0951 199
362663.ECP_3058 362663.ECP_0528 199
362663.ECP_3058 362663.ECP_0961 199
362663.ECP_3058 362663.ECP_3648 199
362663.ECP_3058 362663.ECP_0793 199
362663.ECP_3058 362663.ECP_0641 199
362663.ECP_3058 362663.ECP_2211 199
362663.ECP_3058 362663.ECP_4143 199
362663.ECP_3058 362663.ECP_0627 199
362663.ECP_3059 362663.ECP_0139 162
362663.ECP_3059 362663.ECP_3709 151
362663.ECP_3060 362663.ECP_1970 219
362663.ECP_3060 362663.ECP_1086 194
362663.ECP_3060 362663.ECP_3314 189
362663.ECP_3060 362663.ECP_1601 213
362663.ECP_3060 362663.ECP_1979 405
362663.ECP_3060 362663.ECP_3389 189
362663.ECP_3060 362663.ECP_3454 152
362663.ECP_3060 362663.ECP_1943 445
362663.ECP_3060 362663.ECP_3273 224
362663.ECP_3060 362663.ECP_4118 213
362663.ECP_3060 362663.ECP_1942 154
362663.ECP_3060 362663.ECP_1000 218
362663.ECP_3060 362663.ECP_0015 218
362663.ECP_3060 362663.ECP_3399 213
362663.ECP_3060 362663.ECP_0586 152
362663.ECP_3060 362663.ECP_4196 189
362663.ECP_3060 362663.ECP_1085 161
362663.ECP_3060 362663.ECP_3408 189
362663.ECP_3060 362663.ECP_0618 223
362663.ECP_3061 362663.ECP_1943 299
362663.ECP_3061 362663.ECP_1970 173
362663.ECP_3061 362663.ECP_2935 662
362663.ECP_3061 362663.ECP_2288 150
362663.ECP_3061 362663.ECP_3216 150
362663.ECP_3061 362663.ECP_1979 195
362663.ECP_3061 362663.ECP_3978 249
362663.ECP_3062 362663.ECP_4088 213
362663.ECP_3062 362663.ECP_1973 312
362663.ECP_3062 362663.ECP_3933 152
362663.ECP_3062 362663.ECP_1000 237
362663.ECP_3062 362663.ECP_2772 213
362663.ECP_3062 362663.ECP_2323 780
362663.ECP_3062 362663.ECP_3403 213
362663.ECP_3062 362663.ECP_2607 266
362663.ECP_3062 362663.ECP_1975 381
362663.ECP_3062 362663.ECP_1978 425
362663.ECP_3062 362663.ECP_1663 266
362663.ECP_3062 362663.ECP_3748 268
362663.ECP_3062 362663.ECP_0953 224
362663.ECP_3062 362663.ECP_1942 539
362663.ECP_3062 362663.ECP_3215 213
362663.ECP_3062 362663.ECP_0938 218
362663.ECP_3062 362663.ECP_2884 218
362663.ECP_3062 362663.ECP_0251 381
362663.ECP_3062 362663.ECP_1900 290
362663.ECP_3062 362663.ECP_0586 213
362663.ECP_3062 362663.ECP_1403 679
362663.ECP_3062 362663.ECP_3240 666
362663.ECP_3062 362663.ECP_1342 413
362663.ECP_3062 362663.ECP_0015 237
362663.ECP_3062 362663.ECP_2315 767
362663.ECP_3062 362663.ECP_3399 224
362663.ECP_3062 362663.ECP_0559 181
362663.ECP_3062 362663.ECP_2714 213
362663.ECP_3062 362663.ECP_1523 154
362663.ECP_3062 362663.ECP_2727 266
362663.ECP_3062 362663.ECP_1490 292
362663.ECP_3062 362663.ECP_0359 224
362663.ECP_3062 362663.ECP_1078 213
362663.ECP_3062 362663.ECP_3934 209
362663.ECP_3062 362663.ECP_3734 266
362663.ECP_3062 362663.ECP_2583 189
362663.ECP_3062 362663.ECP_2683 679
362663.ECP_3062 362663.ECP_4432 381
362663.ECP_3062 362663.ECP_0218 218
362663.ECP_3062 362663.ECP_0504 266
362663.ECP_3062 362663.ECP_3382 292
362663.ECP_3062 362663.ECP_0265 218
362663.ECP_3062 362663.ECP_0187 292
362663.ECP_3062 362663.ECP_4196 293
362663.ECP_3062 362663.ECP_4465 666
362663.ECP_3062 362663.ECP_2307 290
362663.ECP_3062 362663.ECP_1666 213
362663.ECP_3062 362663.ECP_2322 785
362663.ECP_3062 362663.ECP_0039 381
362663.ECP_3062 362663.ECP_1970 450
362663.ECP_3062 362663.ECP_0492 290
362663.ECP_3062 362663.ECP_2319 213
362663.ECP_3062 362663.ECP_0200 218
362663.ECP_3062 362663.ECP_1087 364
362663.ECP_3062 362663.ECP_2569 218
362663.ECP_3062 362663.ECP_3408 292
362663.ECP_3062 362663.ECP_2362 364
362663.ECP_3062 362663.ECP_0618 439
362663.ECP_3062 362663.ECP_3749 189
362663.ECP_3062 362663.ECP_0959 364
362663.ECP_3062 362663.ECP_1971 312
362663.ECP_3062 362663.ECP_0570 213
362663.ECP_3062 362663.ECP_0747 266
362663.ECP_3062 362663.ECP_1974 362
362663.ECP_3062 362663.ECP_4448 266
362663.ECP_3062 362663.ECP_2320 679
362663.ECP_3062 362663.ECP_3401 200
362663.ECP_3062 362663.ECP_1642 381
362663.ECP_3062 362663.ECP_0667 266
362663.ECP_3062 362663.ECP_2357 266
362663.ECP_3062 362663.ECP_3405 224
362663.ECP_3062 362663.ECP_3241 290
362663.ECP_3062 362663.ECP_3314 293
362663.ECP_3062 362663.ECP_1126 284
362663.ECP_3062 362663.ECP_1869 189
362663.ECP_3062 362663.ECP_3907 266
362663.ECP_3062 362663.ECP_1967 312
362663.ECP_3062 362663.ECP_1081 266
362663.ECP_3062 362663.ECP_2597 213
362663.ECP_3062 362663.ECP_3397 293
362663.ECP_3062 362663.ECP_2765 268
362663.ECP_3062 362663.ECP_2720 218
362663.ECP_3062 362663.ECP_1254 290
362663.ECP_3062 362663.ECP_2321 783
362663.ECP_3062 362663.ECP_0484 290
362663.ECP_3062 362663.ECP_0491 290
362663.ECP_3062 362663.ECP_3603 666
362663.ECP_3062 362663.ECP_3627 292
362663.ECP_3062 362663.ECP_3454 213
362663.ECP_3062 362663.ECP_2565 369
362663.ECP_3062 362663.ECP_0707 290
362663.ECP_3062 362663.ECP_1943 784
362663.ECP_3062 362663.ECP_0973 224
362663.ECP_3062 362663.ECP_0100 284
362663.ECP_3062 362663.ECP_4075 266
362663.ECP_3062 362663.ECP_0786 189
362663.ECP_3062 362663.ECP_1084 362
362663.ECP_3062 362663.ECP_2326 777
362663.ECP_3062 362663.ECP_1979 697
362663.ECP_3062 362663.ECP_3407 218
362663.ECP_3062 362663.ECP_0188 364
362663.ECP_3062 362663.ECP_3272 266
362663.ECP_3062 362663.ECP_0059 213
362663.ECP_3062 362663.ECP_2325 999
362663.ECP_3062 362663.ECP_3389 293
362663.ECP_3062 362663.ECP_3387 224
362663.ECP_3062 362663.ECP_3498 290
362663.ECP_3062 362663.ECP_2849 375
362663.ECP_3062 362663.ECP_0884 666
362663.ECP_3062 362663.ECP_2300 248
362663.ECP_3062 362663.ECP_1380 666
362663.ECP_3062 362663.ECP_2327 783
362663.ECP_3062 362663.ECP_0907 367
362663.ECP_3062 362663.ECP_2535 341
362663.ECP_3062 362663.ECP_0084 266
362663.ECP_3062 362663.ECP_2316 765
362663.ECP_3062 362663.ECP_1083 206
362663.ECP_3062 362663.ECP_2324 782
362663.ECP_3062 362663.ECP_4425 189
362663.ECP_3062 362663.ECP_4412 213
362663.ECP_3062 362663.ECP_3273 294
362663.ECP_3063 362663.ECP_0499 152
362663.ECP_3063 362663.ECP_4472 177
362663.ECP_3063 362663.ECP_0536 205
362663.ECP_3063 362663.ECP_2586 282
362663.ECP_3063 362663.ECP_4422 177
362663.ECP_3064 362663.ECP_3287 954
362663.ECP_3064 362663.ECP_3288 533
362663.ECP_3064 362663.ECP_4510 977
362663.ECP_3064 362663.ECP_3065 995
362663.ECP_3064 362663.ECP_3289 996
362663.ECP_3064 362663.ECP_3281 546
362663.ECP_3065 362663.ECP_3281 551
362663.ECP_3065 362663.ECP_3064 995
362663.ECP_3065 362663.ECP_3287 928
362663.ECP_3065 362663.ECP_3288 380
362663.ECP_3065 362663.ECP_4511 977
362663.ECP_3065 362663.ECP_3289 996
362663.ECP_3068 362663.ECP_2100 455
362663.ECP_3068 362663.ECP_2102 165
362663.ECP_3069 362663.ECP_2726 276
362663.ECP_3070 362663.ECP_2726 276
362663.ECP_3071 362663.ECP_2726 276
362663.ECP_3072 362663.ECP_3298 169
362663.ECP_3072 362663.ECP_3927 422
362663.ECP_3072 362663.ECP_0459 169
362663.ECP_3072 362663.ECP_0458 274
362663.ECP_3072 362663.ECP_3923 497
362663.ECP_3073 362663.ECP_3974 267
362663.ECP_3073 362663.ECP_0042 199
362663.ECP_3073 362663.ECP_4120 199
362663.ECP_3074 362663.ECP_4507 153
362663.ECP_3074 362663.ECP_2109 163
362663.ECP_3074 362663.ECP_0024 584
362663.ECP_3074 362663.ECP_3747 290
362663.ECP_3074 362663.ECP_3157 243
362663.ECP_3074 362663.ECP_1822 595
362663.ECP_3074 362663.ECP_0672 586
362663.ECP_3074 362663.ECP_4373 566
362663.ECP_3074 362663.ECP_0834 158
362663.ECP_3074 362663.ECP_0954 158
362663.ECP_3074 362663.ECP_3383 300
362663.ECP_3074 362663.ECP_0014 197
362663.ECP_3074 362663.ECP_3430 151
362663.ECP_3074 362663.ECP_3443 158
362663.ECP_3074 362663.ECP_2422 559
362663.ECP_3074 362663.ECP_0154 559
362663.ECP_3074 362663.ECP_0204 620
362663.ECP_3074 362663.ECP_4200 290
362663.ECP_3074 362663.ECP_4777 158
362663.ECP_3074 362663.ECP_2531 163
362663.ECP_3074 362663.ECP_1710 163
362663.ECP_3074 362663.ECP_3554 243
362663.ECP_3074 362663.ECP_4201 290
362663.ECP_3074 362663.ECP_0700 559
362663.ECP_3074 362663.ECP_0325 566
362663.ECP_3074 362663.ECP_2152 615
362663.ECP_3074 362663.ECP_1481 266
362663.ECP_3074 362663.ECP_0941 619
362663.ECP_3074 362663.ECP_2722 243
362663.ECP_3074 362663.ECP_2883 566
362663.ECP_3075 362663.ECP_3554 243
362663.ECP_3075 362663.ECP_0325 566
362663.ECP_3075 362663.ECP_2152 615
362663.ECP_3075 362663.ECP_0700 559
362663.ECP_3075 362663.ECP_4201 290
362663.ECP_3075 362663.ECP_0941 619
362663.ECP_3075 362663.ECP_1481 266
362663.ECP_3075 362663.ECP_4507 153
362663.ECP_3075 362663.ECP_2883 566
362663.ECP_3075 362663.ECP_2722 243
362663.ECP_3075 362663.ECP_1710 163
362663.ECP_3075 362663.ECP_4777 158
362663.ECP_3075 362663.ECP_4200 290
362663.ECP_3075 362663.ECP_2531 163
362663.ECP_3075 362663.ECP_3443 158
362663.ECP_3075 362663.ECP_3430 151
362663.ECP_3075 362663.ECP_2422 559
362663.ECP_3075 362663.ECP_0014 197
362663.ECP_3075 362663.ECP_0204 620
362663.ECP_3075 362663.ECP_0154 559
362663.ECP_3075 362663.ECP_0672 586
362663.ECP_3075 362663.ECP_1822 595
362663.ECP_3075 362663.ECP_0024 584
362663.ECP_3075 362663.ECP_2109 163
362663.ECP_3075 362663.ECP_3157 243
362663.ECP_3075 362663.ECP_3747 290
362663.ECP_3075 362663.ECP_3383 300
362663.ECP_3075 362663.ECP_0954 158
362663.ECP_3075 362663.ECP_4373 566
362663.ECP_3075 362663.ECP_0834 158
362663.ECP_3076 362663.ECP_3080 501
362663.ECP_3076 362663.ECP_2672 398
362663.ECP_3076 362663.ECP_2684 474
362663.ECP_3076 362663.ECP_0978 306
362663.ECP_3076 362663.ECP_2693 505
362663.ECP_3076 362663.ECP_2692 875
362663.ECP_3076 362663.ECP_2689 241
362663.ECP_3077 362663.ECP_2690 546
362663.ECP_3077 362663.ECP_3080 248
362663.ECP_3077 362663.ECP_3438 318
362663.ECP_3077 362663.ECP_2100 248
362663.ECP_3077 362663.ECP_0978 248
362663.ECP_3077 362663.ECP_2684 273
362663.ECP_3077 362663.ECP_2672 256
362663.ECP_3077 362663.ECP_2151 248
362663.ECP_3077 362663.ECP_0026 210
362663.ECP_3078 362663.ECP_3083 436
362663.ECP_3078 362663.ECP_3172 383
362663.ECP_3078 362663.ECP_0980 268
362663.ECP_3078 362663.ECP_2671 362
362663.ECP_3078 362663.ECP_0977 322
362663.ECP_3078 362663.ECP_2142 293
362663.ECP_3078 362663.ECP_3079 284
362663.ECP_3079 362663.ECP_0979 206
362663.ECP_3079 362663.ECP_0977 161
362663.ECP_3079 362663.ECP_0978 256
362663.ECP_3079 362663.ECP_3083 161
362663.ECP_3079 362663.ECP_1101 279
362663.ECP_3079 362663.ECP_3078 284
362663.ECP_3079 362663.ECP_0766 279
362663.ECP_3079 362663.ECP_3080 618
362663.ECP_3080 362663.ECP_2689 248
362663.ECP_3080 362663.ECP_3079 618
362663.ECP_3080 362663.ECP_0977 878
362663.ECP_3080 362663.ECP_2692 267
362663.ECP_3080 362663.ECP_3076 501
362663.ECP_3080 362663.ECP_2691 232
362663.ECP_3080 362663.ECP_0375 266
362663.ECP_3080 362663.ECP_3083 979
362663.ECP_3080 362663.ECP_0980 235
362663.ECP_3080 362663.ECP_2517 332
362663.ECP_3080 362663.ECP_3282 262
362663.ECP_3080 362663.ECP_3077 248
362663.ECP_3080 362663.ECP_2680 234
362663.ECP_3080 362663.ECP_0979 953
362663.ECP_3081 362663.ECP_0995 535
362663.ECP_3081 362663.ECP_3654 535
362663.ECP_3081 362663.ECP_0909 513
362663.ECP_3081 362663.ECP_1801 947
362663.ECP_3081 362663.ECP_1474 535
362663.ECP_3081 362663.ECP_2246 513
362663.ECP_3081 362663.ECP_0908 535
362663.ECP_3081 362663.ECP_3082 706
362663.ECP_3081 362663.ECP_1497 535
362663.ECP_3081 362663.ECP_4105 731
362663.ECP_3081 362663.ECP_2247 535
362663.ECP_3081 362663.ECP_1621 513
362663.ECP_3081 362663.ECP_1476 741
362663.ECP_3081 362663.ECP_4305 513
362663.ECP_3081 362663.ECP_1475 860
362663.ECP_3081 362663.ECP_1618 513
362663.ECP_3082 362663.ECP_1497 653
362663.ECP_3082 362663.ECP_1801 294
362663.ECP_3082 362663.ECP_1475 994
362663.ECP_3082 362663.ECP_3081 706
362663.ECP_3082 362663.ECP_0995 653
362663.ECP_3082 362663.ECP_1474 653
362663.ECP_3082 362663.ECP_3654 715
362663.ECP_3082 362663.ECP_2247 653
362663.ECP_3082 362663.ECP_3083 553
362663.ECP_3082 362663.ECP_0977 434
362663.ECP_3082 362663.ECP_0908 714
362663.ECP_3082 362663.ECP_4104 684
362663.ECP_3082 362663.ECP_4103 167
362663.ECP_3082 362663.ECP_1477 684
362663.ECP_3082 362663.ECP_0910 585
362663.ECP_3083 362663.ECP_3079 161
362663.ECP_3083 362663.ECP_2692 203
362663.ECP_3083 362663.ECP_3078 436
362663.ECP_3083 362663.ECP_0977 776
362663.ECP_3083 362663.ECP_2248 183
362663.ECP_3083 362663.ECP_0978 917
362663.ECP_3083 362663.ECP_0982 325
362663.ECP_3083 362663.ECP_0497 199
362663.ECP_3083 362663.ECP_4105 254
362663.ECP_3083 362663.ECP_3082 553
362663.ECP_3083 362663.ECP_0980 161
362663.ECP_3083 362663.ECP_0979 904
362663.ECP_3083 362663.ECP_2680 152
362663.ECP_3083 362663.ECP_3080 979
362663.ECP_3083 362663.ECP_2670 213
362663.ECP_3083 362663.ECP_1476 274
362663.ECP_3085 362663.ECP_4040 280
362663.ECP_3085 362663.ECP_2510 241
362663.ECP_3085 362663.ECP_4461 165
362663.ECP_3085 362663.ECP_0105 241
362663.ECP_3085 362663.ECP_3713 271
362663.ECP_3085 362663.ECP_0421 280
362663.ECP_3085 362663.ECP_3437 165
362663.ECP_3086 362663.ECP_3106 199
362663.ECP_3086 362663.ECP_1485 291
362663.ECP_3088 362663.ECP_1979 708
362663.ECP_3088 362663.ECP_3337 242
362663.ECP_3088 362663.ECP_4059 274
362663.ECP_3088 362663.ECP_1523 181
362663.ECP_3088 362663.ECP_1966 188
362663.ECP_3088 362663.ECP_2379 274
362663.ECP_3088 362663.ECP_1287 222
362663.ECP_3088 362663.ECP_1942 238
362663.ECP_3088 362663.ECP_0627 268
362663.ECP_3088 362663.ECP_1943 638
362663.ECP_3088 362663.ECP_1678 165
362663.ECP_3088 362663.ECP_0188 169
362663.ECP_3088 362663.ECP_1970 589
362663.ECP_3088 362663.ECP_0618 205
362663.ECP_3088 362663.ECP_0959 169
362663.ECP_3088 362663.ECP_4267 213
362663.ECP_3088 362663.ECP_1978 554
362663.ECP_3088 362663.ECP_1972 188
362663.ECP_3088 362663.ECP_2849 195
362663.ECP_3088 362663.ECP_1634 163
362663.ECP_3089 362663.ECP_1833 213
362663.ECP_3089 362663.ECP_0749 424
362663.ECP_3089 362663.ECP_3090 999
362663.ECP_3089 362663.ECP_1300 911
362663.ECP_3089 362663.ECP_1163 235
362663.ECP_3089 362663.ECP_0750 163
362663.ECP_3089 362663.ECP_0160 197
362663.ECP_3089 362663.ECP_0751 243
362663.ECP_3089 362663.ECP_0752 243
362663.ECP_3089 362663.ECP_0819 191
362663.ECP_3089 362663.ECP_0259 155
362663.ECP_3089 362663.ECP_0962 256
362663.ECP_3089 362663.ECP_0748 830
362663.ECP_3090 362663.ECP_0314 220
362663.ECP_3090 362663.ECP_0962 207
362663.ECP_3090 362663.ECP_1163 358
362663.ECP_3090 362663.ECP_1947 236
362663.ECP_3090 362663.ECP_0615 342
362663.ECP_3090 362663.ECP_1300 957
362663.ECP_3090 362663.ECP_4183 359
362663.ECP_3090 362663.ECP_3597 220
362663.ECP_3090 362663.ECP_3089 999
362663.ECP_3090 362663.ECP_2195 342
362663.ECP_3090 362663.ECP_0749 729
362663.ECP_3090 362663.ECP_0302 342
362663.ECP_3091 362663.ECP_2351 151
362663.ECP_3091 362663.ECP_2093 212
362663.ECP_3091 362663.ECP_0028 161
362663.ECP_3091 362663.ECP_2843 158
362663.ECP_3091 362663.ECP_2761 228
362663.ECP_3091 362663.ECP_2438 560
362663.ECP_3091 362663.ECP_2202 161
362663.ECP_3091 362663.ECP_0674 161
362663.ECP_3091 362663.ECP_2444 560
362663.ECP_3093 362663.ECP_1943 152
362663.ECP_3093 362663.ECP_3383 222
362663.ECP_3093 362663.ECP_4116 188
362663.ECP_3094 362663.ECP_0723 332
362663.ECP_3095 362663.ECP_4422 152
362663.ECP_3095 362663.ECP_2760 217
362663.ECP_3095 362663.ECP_2906 152
362663.ECP_3095 362663.ECP_1095 150
362663.ECP_3095 362663.ECP_1287 254
362663.ECP_3097 362663.ECP_0962 201
362663.ECP_3099 362663.ECP_0627 179
362663.ECP_3100 362663.ECP_1113 267
362663.ECP_3101 362663.ECP_2915 163
362663.ECP_3101 362663.ECP_4160 167
362663.ECP_3101 362663.ECP_0838 167
362663.ECP_3101 362663.ECP_2476 167
362663.ECP_3101 362663.ECP_0009 167
362663.ECP_3102 362663.ECP_1088 173
362663.ECP_3102 362663.ECP_3979 173
362663.ECP_3102 362663.ECP_3963 173
362663.ECP_3103 362663.ECP_3682 151
362663.ECP_3103 362663.ECP_3104 817
362663.ECP_3104 362663.ECP_4684 230
362663.ECP_3104 362663.ECP_3105 230
362663.ECP_3104 362663.ECP_3103 817
362663.ECP_3105 362663.ECP_3104 230
362663.ECP_3106 362663.ECP_3086 199
362663.ECP_3106 362663.ECP_0657 376
362663.ECP_3106 362663.ECP_0548 169
362663.ECP_3106 362663.ECP_0549 169
362663.ECP_3106 362663.ECP_4051 573
362663.ECP_3106 362663.ECP_3562 185
362663.ECP_3106 362663.ECP_4053 552
362663.ECP_3106 362663.ECP_4052 490
362663.ECP_3106 362663.ECP_1016 798
362663.ECP_3107 362663.ECP_2122 531
362663.ECP_3107 362663.ECP_1709 545
362663.ECP_3107 362663.ECP_1708 545
362663.ECP_3107 362663.ECP_4313 531
362663.ECP_3108 362663.ECP_2531 161
362663.ECP_3108 362663.ECP_2274 789
362663.ECP_3108 362663.ECP_1513 203
362663.ECP_3108 362663.ECP_4187 532
362663.ECP_3108 362663.ECP_4427 209
362663.ECP_3108 362663.ECP_0102 294
362663.ECP_3108 362663.ECP_0014 161
362663.ECP_3108 362663.ECP_0708 784
362663.ECP_3108 362663.ECP_1356 209
362663.ECP_3108 362663.ECP_3122 990
362663.ECP_3108 362663.ECP_0453 275
362663.ECP_3108 362663.ECP_2659 312
362663.ECP_3108 362663.ECP_3272 165
362663.ECP_3108 362663.ECP_0904 658
362663.ECP_3108 362663.ECP_2109 161
362663.ECP_3108 362663.ECP_0935 998
362663.ECP_3108 362663.ECP_1710 161
362663.ECP_3108 362663.ECP_3404 163
362663.ECP_3108 362663.ECP_3900 990
362663.ECP_3108 362663.ECP_3903 221
362663.ECP_3108 362663.ECP_3929 271
362663.ECP_3108 362663.ECP_3939 165
362663.ECP_3109 362663.ECP_0844 553
362663.ECP_3109 362663.ECP_3571 529
362663.ECP_3109 362663.ECP_3646 609
362663.ECP_3109 362663.ECP_4318 529
362663.ECP_3109 362663.ECP_0843 553
362663.ECP_3112 362663.ECP_3113 952
362663.ECP_3112 362663.ECP_4563 214
362663.ECP_3112 362663.ECP_4417 183
362663.ECP_3112 362663.ECP_4080 178
362663.ECP_3112 362663.ECP_2259 425
362663.ECP_3112 362663.ECP_3606 161
362663.ECP_3112 362663.ECP_1553 268
362663.ECP_3112 362663.ECP_0459 334
362663.ECP_3112 362663.ECP_1741 293
362663.ECP_3112 362663.ECP_1880 158
362663.ECP_3112 362663.ECP_0991 972
362663.ECP_3112 362663.ECP_2558 559
362663.ECP_3112 362663.ECP_2107 417
362663.ECP_3112 362663.ECP_3311 489
362663.ECP_3112 362663.ECP_4216 183
362663.ECP_3112 362663.ECP_1826 260
362663.ECP_3112 362663.ECP_2395 973
362663.ECP_3112 362663.ECP_4282 183
362663.ECP_3112 362663.ECP_4564 214
362663.ECP_3112 362663.ECP_4121 286
362663.ECP_3112 362663.ECP_3298 965
362663.ECP_3112 362663.ECP_1485 380
362663.ECP_3112 362663.ECP_1879 315
362663.ECP_3112 362663.ECP_2261 388
362663.ECP_3112 362663.ECP_2767 460
362663.ECP_3112 362663.ECP_0601 291
362663.ECP_3112 362663.ECP_1832 866
362663.ECP_3112 362663.ECP_0498 162
362663.ECP_3112 362663.ECP_2118 255
362663.ECP_3112 362663.ECP_4785 245
362663.ECP_3112 362663.ECP_3490 380
362663.ECP_3112 362663.ECP_4355 679
362663.ECP_3112 362663.ECP_4571 352
362663.ECP_3112 362663.ECP_3491 267
362663.ECP_3112 362663.ECP_0458 269
362663.ECP_3112 362663.ECP_2556 237
362663.ECP_3112 362663.ECP_1873 160
362663.ECP_3112 362663.ECP_1124 614
362663.ECP_3112 362663.ECP_1901 242
362663.ECP_3112 362663.ECP_2722 284
362663.ECP_3113 362663.ECP_4696 197
362663.ECP_3113 362663.ECP_0548 183
362663.ECP_3113 362663.ECP_3491 264
362663.ECP_3113 362663.ECP_1885 197
362663.ECP_3113 362663.ECP_2419 158
362663.ECP_3113 362663.ECP_1552 592
362663.ECP_3113 362663.ECP_1270 197
362663.ECP_3113 362663.ECP_4035 277
362663.ECP_3113 362663.ECP_2263 185
362663.ECP_3113 362663.ECP_1255 573
362663.ECP_3113 362663.ECP_1981 197
362663.ECP_3113 362663.ECP_4784 243
362663.ECP_3113 362663.ECP_1124 338
362663.ECP_3113 362663.ECP_4278 277
362663.ECP_3113 362663.ECP_0458 311
362663.ECP_3113 362663.ECP_2556 559
362663.ECP_3113 362663.ECP_2379 216
362663.ECP_3113 362663.ECP_2916 230
362663.ECP_3113 362663.ECP_0578 277
362663.ECP_3113 362663.ECP_0123 526
362663.ECP_3113 362663.ECP_0738 564
362663.ECP_3113 362663.ECP_1902 243
362663.ECP_3113 362663.ECP_3336 158
362663.ECP_3113 362663.ECP_1421 230
362663.ECP_3113 362663.ECP_0579 277
362663.ECP_3113 362663.ECP_3629 158
362663.ECP_3113 362663.ECP_0993 243
